#
# Results on Sat, 19 Apr 2025 14:10:52 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36
# Design number was non-random = 2
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. ratingRT.
# 14. questionRT.
# 15. correctAnswer.
# 16. condition.
# 17. answer.
# 18. question.
# 19. conj2.
# 20. conj1.
# 21. type.
# 22. sentence.
# 23. trialNum.
# 24. itemNum.
# 25. completionCode.
# 26. Comments.
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,3,0,instructions,NULL,PennController,0,_Trial_,Start,1745070787697,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,3,0,instructions,NULL,PennController,0,_Header_,Start,1745070787697,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,3,0,instructions,NULL,PennController,0,_Header_,End,1745070787698,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,3,0,instructions,NULL,PennController,0,_Trial_,End,1745070820273,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,4,0,demo,NULL,PennController,1,_Trial_,Start,1745070820278,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,4,0,demo,NULL,PennController,1,_Header_,Start,1745070820278,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,4,0,demo,NULL,PennController,1,_Header_,End,1745070820279,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,4,0,demo,NULL,TextInput,age,First,,1745070823781,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,1
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,4,0,demo,NULL,TextInput,language,First,,1745070828299,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,Shift
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,4,0,demo,NULL,TextInput,otherlg,First,,1745070831899,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,Shift
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,4,0,demo,NULL,TextInput,school,First,,1745070839053,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,Shift
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,4,0,demo,NULL,TextInput,age,Final,29,1745070844257,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,4,0,demo,NULL,TextInput,language,Final,Türkçe,1745070844258,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,4,0,demo,NULL,TextInput,otherlg,Final,Türkçe İngilizce,1745070844259,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,4,0,demo,NULL,TextInput,school,Final,Yüksek Lisans,1745070844259,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,4,0,demo,NULL,PennController,1,_Trial_,End,1745070844262,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,5,0,practice1,NULL,PennController,2,_Trial_,Start,1745070844273,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,5,0,practice1,NULL,PennController,2,_Header_,Start,1745070844273,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,5,0,practice1,NULL,PennController,2,_Header_,End,1745070844274,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,5,0,practice1,NULL,Text,Hizmetçi merdiveni duvara yasladı ama bu pek güvenli değildi.,Print,NA,1745070844278,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,5,0,practice1,NULL,Scale,scale,Choice,oldukça iyi,1745070853674,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,5,0,practice1,NULL,PennController,2,_Trial_,End,1745070864291,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,6,0,practice2,NULL,PennController,3,_Trial_,Start,1745070864295,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,6,0,practice2,NULL,PennController,3,_Header_,Start,1745070864295,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,6,0,practice2,NULL,PennController,3,_Header_,End,1745070864296,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,6,0,practice2,NULL,Text,Köyü ziyaret eden belediye başkanı asla beğenmiş.,Print,NA,1745070864297,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
1745071852,c98e53191c8d693e1c1b81baf628bc22,PennController,6,0,practice2,NULL,Scale,scale,Choice,oldukça kötü,1745070871236,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,CO439307,NULL
